Iteration number: 300 [ ]
Timestep: 360.0 [s]
Time of simulation: 432000.0 [s]
Time of simulation: 7200.0 [min]
Initial volume: 4320.0 [ m^3]
Total volume: 4319.999999999864 [m^3]
Time convergence of CG: 0.005213286 [s]
PiezHead	AquifThick	WaterVolume	Source
[m]	[m]	[m^3]	[m^3/s]
401.58294227962057	0.5829422796205677	23.317691184822706	0.0
401.59007274264894	0.5900727426489425	23.6029097059577	0.0
401.59262306349905	0.5926230634990475	23.7049225399619	0.0
401.5928798175551	0.5928798175551151	23.715192702204604	0.0
401.5928963857352	0.5928963857351732	23.71585542940693	0.0
401.59289720771375	0.5928972077137473	23.715888308549893	0.0
401.59289724136704	0.5928972413670408	23.715889654681632	0.0
401.59289724136704	0.5928972413670408	23.715889654681632	0.0
401.59289720771375	0.5928972077137473	23.715888308549893	0.0
401.59289638573523	0.5928963857352301	23.715855429409203	0.0
401.5928798175551	0.5928798175551151	23.715192702204604	0.0
401.59262306349905	0.5926230634990475	23.7049225399619	0.0
401.59007274264894	0.5900727426489425	23.6029097059577	0.0
401.58294227962057	0.5829422796205677	23.317691184822706	0.0
400.621582937416	1.3515829374160262	54.06331749664105	0.0
400.2709283098785	1.0009283098785318	40.03713239514127	0.0
400.22006807317575	0.9500680731757711	38.002722927030845	0.0
400.2156916775797	0.9456916775797026	37.827667103188105	0.0
400.21540774172826	0.9454077417282747	37.81630966913099	0.0
400.21539261480575	0.945392614805769	37.81570459223076	0.0
400.2153919315671	0.9453919315671442	37.81567726268577	0.0
400.2153919315671	0.9453919315671442	37.81567726268577	0.0
400.2153926148058	0.9453926148058258	37.81570459223303	0.0
400.21540774172826	0.9454077417282747	37.81630966913099	0.0
400.2156916775797	0.9456916775797026	37.827667103188105	0.0
400.22006807317575	0.9500680731757711	38.002722927030845	0.0
400.2709283098785	1.0009283098785318	40.03713239514127	0.0
400.621582937416	1.3515829374160262	54.06331749664105	0.0
398.5211676413758	0.981167641375805	39.2467056550322	0.0
398.53080679457213	0.9908067945721086	39.632271782884345	0.0
398.5345304313221	0.9945304313220618	39.78121725288247	0.0
398.53494464566506	0.9949446456650435	39.79778582660174	0.0
398.53497499668237	0.9949749966823447	39.79899986729379	0.0
398.5349767411215	0.9949767411214907	39.79906964485963	0.0
398.5349767411215	0.9949767411214907	39.79906964485963	0.0
398.53497499668237	0.9949749966823447	39.79899986729379	0.0
398.53494464566506	0.9949446456650435	39.79778582660174	0.0
398.5345304313221	0.9945304313220618	39.78121725288247	0.0
398.53080679457213	0.9908067945721086	39.632271782884345	0.0
398.5211676413758	0.981167641375805	39.2467056550322	0.0
397.23005466326475	1.4200546632647502	56.802186530590006	0.0
396.8625342122388	1.052534212238811	42.10136848955244	0.0
396.81348214070425	1.00348214070425	40.13928562817	0.0
396.8098881047503	0.9998881047503119	39.995524190012475	0.0
396.80966723353714	0.9996672335371386	39.986689341485544	0.0
396.8096546398413	0.9996546398413102	39.98618559365241	0.0
396.8096546398413	0.9996546398413102	39.98618559365241	0.0
396.80966723353714	0.9996672335371386	39.986689341485544	0.0
396.8098881047503	0.9998881047503119	39.995524190012475	0.0
396.81348214070425	1.00348214070425	40.13928562817	0.0
396.8625342122388	1.052534212238811	42.10136848955244	0.0
397.23005466326475	1.4200546632647502	56.802186530590006	0.0
395.0723439704331	0.9923439704331258	39.69375881732503	0.0
395.07692646839706	0.9969264683970778	39.87705873588311	0.0
395.07961870636206	0.999618706362071	39.98474825448284	0.0
395.0799532488411	0.9999532488411091	39.998129953644366	0.0
395.0799793159345	0.9999793159345245	39.99917263738098	0.0
395.07997931593445	0.9999793159344676	39.999172637378706	0.0
395.0799532488411	0.9999532488411091	39.998129953644366	0.0
395.07961870636206	0.999618706362071	39.98474825448284	0.0
395.07692646839706	0.9969264683970778	39.87705873588311	0.0
395.0723439704331	0.9923439704331258	39.69375881732503	0.0
393.7710749279876	1.421074927987604	56.84299711950416	0.0
393.40297615450055	1.0529761545005272	42.11904618002109	0.0
393.3538100082769	1.0038100082769006	40.152400331076024	0.0
393.3502072767895	1.0002072767894674	40.0082910715787	0.0
393.3500088703785	1.0000088703784513	40.00035481513805	0.0
393.3500088703785	1.0000088703784513	40.00035481513805	0.0
393.3502072767895	1.0002072767894674	40.0082910715787	0.0
393.3538100082769	1.0038100082769006	40.152400331076024	0.0
393.40297615450055	1.0529761545005272	42.11904618002109	0.0
393.7710749279876	1.421074927987604	56.84299711950416	0.0
391.6124034290558	0.9924034290557984	39.696137162231935	0.0
391.616972376267	0.9969723762669673	39.87889505067869	0.0
391.6196622880516	0.9996622880515815	39.98649152206326	0.0
391.61997436798134	0.9999743679813378	39.99897471925351	0.0
391.61997436798134	0.9999743679813378	39.99897471925351	0.0
391.6196622880516	0.9996622880515815	39.98649152206326	0.0
391.616972376267	0.9969723762669673	39.87889505067869	0.0
391.6124034290558	0.9924034290557984	39.696137162231935	0.0
390.311078517417	1.4210785174170155	56.84314069668062	0.0
389.94297839660743	1.0529783966074433	42.11913586429773	0.0
389.8938131022633	1.0038131022633365	40.15252409053346	0.0
389.8902222009931	1.0002222009931074	40.0088880397243	0.0
389.8902222009931	1.0002222009931074	40.0088880397243	0.0
389.8938131022633	1.0038131022633365	40.15252409053346	0.0
389.94297839660743	1.0529783966074433	42.11913586429773	0.0
390.311078517417	1.4210785174170155	56.84314069668062	0.0
388.15240422198866	0.992404221988636	39.69616887954544	0.0
388.1569849146393	0.9969849146392562	39.87939658557025	0.0
388.1597214029996	0.9997214029995689	39.988856119982756	0.0
388.1597214029996	0.9997214029995689	39.988856119982756	0.0
388.1569849146393	0.9969849146392562	39.87939658557025	0.0
388.15240422198866	0.992404221988636	39.69616887954544	0.0
386.85105724389	1.4210572438900044	56.84228975560018	0.0
386.4827367449177	1.052736744917695	42.1094697967078	0.0
386.4323929861032	1.0023929861031888	40.09571944412755	0.0
386.4323929861032	1.0023929861031888	40.09571944412755	0.0
386.4827367449177	1.052736744917695	42.1094697967078	0.0
386.85105724389007	1.4210572438900613	56.84228975560245	0.0
384.69083703283184	0.9908370328318483	39.63348131327393	0.0
384.6806942265276	0.9806942265275893	39.22776906110357	0.0
384.68069422652763	0.9806942265276462	39.227769061105846	0.0
384.69083703283184	0.9908370328318483	39.63348131327393	0.0
383.46085500917746	1.4908550091774373	59.63420036709749	0.0
383.45995832101926	1.4899583210192304	59.59833284076922	0.0
383.45995832101926	1.4899583210192304	59.59833284076922	0.0
383.4608550091775	1.4908550091774941	59.634200367099766	0.0

